Video ID,User ID,Comment,Comment_Length,Word_Count,VADER_Score,VADER_Sentiment,TextBlob_Score,TextBlob_Sentiment
MSNBC,UCmuG6K4p8BCnsby0q6bDOnw,And   ASHLEY  BABBOT   FACE  IS   BLOWN OFF AND SHES  DEAD  ?    WHAT  DID  SHE   DO,84,15,Negative,-0.7213,Negative,-0.2
MSNBC,UCfpO-1znfTes6rpsM7Ip0Jw,Last month you called X.AI50 to moon and I made $9000 already from the presale. Value is only going up. thanks so much💰💰💰,121,23,Positive,0.6486,Positive,0.06666666666666667
MSNBC,UCL8YQRu39OJfXLiWSGrpWfA,X.AI50 listing on Binance and Coinbase next month? Game over for doubters. We’re going to the moon 🚀🚀,101,18,Negative,-0.3182,Negative,-0.2
MSNBC,UCOJNlPA61Tz53ixKkmYLHRw,"Speaking of coups: the Democrats’ coup was very successful in throwing Sleepy Joe under the bus, kicking him to the curb, flushing him down the sewer and then out to sea; and then installing Kamala “word salad” Harris as your nominee for president who was defeated overwhelmingly.  🤣😂",284,48,Positive,0.1263,Positive,0.4398148148148149
MSNBC,UCs4F1sGsKgn8LBqp2I1a9qg,Why did it take Joy to speak about this?,40,9,Positive,0.5859,Positive,0.8
MSNBC,UCOYJYBObyUczj5o5xkxZj8Q,"Suggestive? Best reply so far : &quot; try it at your job tomorrow and see how that goes &quot; <br>As the grandchild of people that were on the wrong side of history 80yrs ago, i beg you ,  ffs dont let this happen. Stand up and fight, if not you will be percieved as guilty as anyone else in your nation for the horrors this regime will bring.",345,68,Negative,-0.8957,Positive,0.025000000000000022
MSNBC,UCUSygE576KfcZw5Rq_ZRqkg,List your fault too cuz you wanted to put this female in office and remove Joe Biden cuz he was old! Now we got this guy for the next 4 years so I&#39;m not watching the more news shows ‼️👿😈😈,191,40,Negative,-0.4574,Positive,0.15625
MSNBC,UCxofiyKsirXly8i-K9LGWEA,January 6th domestic terrorists.,32,4,Negative,-0.6249,Neutral,0.0
MSNBC,UCPti0oagsXjQQjWyrr1gG2A,"There was nothing &quot;suggestive&quot; about Musk&#39;s gesture...it WAS a N@zi salute and, regardless of how much Musk looked to be &quot;high-as-a-kite,&quot; it WAS done on purpose.  <br><b>This is who they are.</b>",220,31,Neutral,0.0,Positive,0.2
MSNBC,UCmuG6K4p8BCnsby0q6bDOnw,Were is the  bipartasinship  you  lie about  <br>  He  said    &quot;&quot;   MY  <br>❤  GOES   OUT  TO  YOU  ??   MY   ❤  HEART  ?  <br> .YOU  COMMIES  ARE  SO  LIERS,167,28,Neutral,0.0,Neutral,0.0
MSNBC,UCptSYGQDjTiKI9-d0C8eNWQ,God bless that brave Bishop.<br><br>The Duck!!!! Elon Hitler salute? Please let there be some of our county left in 4 years.<br><br>Let us not glorify treason. This is so disgusting and heartbreaking.,200,31,Positive,0.3707,Neutral,0.0
MSNBC,UC451JBg8L_LimmZyhxHto1A,"&quot;That wasn&#39;t a Hail Hilter salute, that was a To Mars salute&quot;",75,12,Positive,0.0772,Neutral,0.0
MSNBC,UCHvFpFJWmOKBXwoedymUjBg,Everyone stacking X.AI50 before the next bull run is gonna laugh last. This coin is pure potential!,99,17,Positive,0.5983,Positive,0.10285714285714284
MSNBC,UC7h2kddTcImepsvQNHehC7w,This lady and news network is a joke. Guess the left is going to cry for 4 years and most likely longer when Vance is voted in 😎😎🤣,130,28,Negative,-0.2263,Positive,0.16666666666666666
MSNBC,UCPQwRRfpfYTkhUJHzhaUKqQ,Did they not allow illegal Venezuelans to get out of jail when they attacked cops. And they allowed illegals that rushed the border and attacked border patrol and US soldiers free. Did not charge them,200,35,Negative,-0.1134,Negative,-0.06666666666666665
MSNBC,UCyv7yqr1PHXNzR0GSk8smbg,Please smarten up and actually figure out a way to talk about Trump and his people that&#39;s actually effective. They want you to make a fuss and waste time on all this stuff. Musk wants you to talk about him. Its all a game!!!!,229,44,Positive,0.7887,Negative,-0.0753125
MSNBC,UChDRBQvtFFbXphZJv0eUZfQ,Depends on your finances . 1000$ in X.AI50 is 4000 X.AI50 if it goes to 50% of ath in 2025,90,20,Neutral,0.0,Neutral,0.0
MSNBC,UCuAjp7u4jRcK6CM8m9GTVEA,thats a 600% gain. If it goes equal to ath . Its a 1200% gain.,62,15,Positive,0.7783,Neutral,0.0
MSNBC,UCkCa7DgZPmONppP287BYDOA,What a project. ELON MUSK x RONALDO for X.AI50,46,9,Neutral,0.0,Neutral,0.0
MSNBC,UCQ8Kdu4GAwX74CLcuWe7PTA,Someone tell me how to buy X.AI50?,34,7,Neutral,0.0,Neutral,0.0
MSNBC,UCd3HxmAjZUFVNIqbMSd5vuA,X.AI50 will dominate this crypto cycle with Elon&#39;s news. Get in early while you can,87,15,Negative,-0.128,Positive,0.1
MSNBC,UClMfFLhhEHPsoCk1O4b-H2A,Can&#39;t wait to load up more just dumped $10k on X.AI50,57,11,Negative,-0.4549,Positive,0.5
MSNBC,UCiiiBf1ZeWsF8kk6VeB3gFA,That&#39;s the reason for the full pardons instead of just commutation! A white man doesn&#39;t want to take away or restrict the gun ownership rights of other white American men!!!sad! Smh!,190,31,Negative,-0.7156,Positive,0.0625
MSNBC,UCxofiyKsirXly8i-K9LGWEA,President Elonia knew EXACTLY what he was doing and the himagatler cult loved it.,81,14,Positive,0.5994,Positive,0.475
MSNBC,UCmuG6K4p8BCnsby0q6bDOnw,He  musk has said  many times  he  dose not suport   naziez,59,11,Neutral,0.0,Positive,0.5
MSNBC,UC2RZQBlsVgPX83gFkYtj81g,"<b>In America&#39;s Capitol,</b><br><b>Standing proud and tall,</b><br><b>Is the symbol of enduring freedom,</b><br><b>Faeces on the wall!</b> 👍😎🇺🇸💩",148,15,Positive,0.5255,Positive,0.8
MSNBC,UCgxFKvvvZU_dCXBpNENBi1w,Slouching hardcore,18,2,Neutral,0.0,Neutral,0.0
MSNBC,UCZ9TnUWCu0GbbjlNPYHufnQ,He&#39;s not just pardoning his supporters; he&#39;s mobilizing his troops.,75,10,Positive,0.1635,Neutral,0.0
MSNBC,UCNdF3x40BWnAOaaomdizCqg,Elon is acting like he is the president not that Traitor Trump.,63,12,Positive,0.3612,Neutral,0.0
MSNBC,UCa2L8KtJ6MhvVMB-KIhJAoA,WOW! Amazing project just saw the road map. I am in it for the presale 🌟🌟,73,16,Positive,0.8633,Positive,0.36250000000000004
MSNBC,UCTDlv6z0NYhyyeBqNcCiX6g,Crafted for the ambitious. $X.AI50,34,5,Positive,0.4767,Positive,0.25
MSNBC,UCTtcqmUrcfwMr0IR1wTMZdQ,Doubled my $4000 investment with X.AI50 on the presale. THX,59,10,Positive,0.4995,Neutral,0.0
MSNBC,UCY3oJLso_yBnkBLHrd7G8Zw,There is absolutely no doubt in my mind that our nation is now in the hands of a wealthy and powerful fascist oligarchy. The nominees for top positions are all puppets who will be answering to Stephen Miller and the Project 2025 administrators. Trump is their mainstream media poster boy.,288,50,Negative,-0.4159,Positive,0.3
MSNBC,UCARkblZBSuatd6WC9HOnXZQ,That was a dab,14,4,Neutral,0.0,Neutral,0.0
MSNBC,UCcfufGri1fSaJ11YLUhy-Jg,We are witnessing greatness with X.AI50,39,6,Neutral,0.0,Neutral,0.0
MSNBC,UCEM7-hnRNlBKzyy92-HZN0g,Everyone has eyes. Can we just call it what it is please?,57,12,Positive,0.3182,Neutral,0.0
MSNBC,UCnrTOSI3er_05QlX1VGs6aA,You think Donald J Trump will show Mercy you think Donald J Trump is capable of telling the truth he&#39;s not able to do either he will not be able to tell the truth in front of the very entity that created him to save what&#39;s left of his soul if he even has one left.,272,56,Positive,0.9211,Positive,0.10833333333333334
MSNBC,UCQ4Ks3XRbW_7kQsI0UYD79A,"I never believed, in-fact I laughed every time I heard American self proclaim that POTUS was the most powerful person in the world.  I laughed every time at the thought of it. <br><br>However he proved that they were right to say such foolish things. That man (45) flipped the entire world upside down,  traditions and norms on the world stage, progression of decades, friendships with allies vanished.<br><br>He could not have done any of it on his own, everyone standing there during his inauguration in support, everyone who said nothing or made excuses for him, Mr Dunn is 100 % correct this is on the American people and the government officials and donors picking greed over decency are responsible. <br><br>When they show you who they are believe them!<br><br>I imagine Hitlers power started just like this and to add to it musk proved it with his gestures live on camera knowing full well the same shameful people making excuses and deflecting and gaslighting the ignorant people of America … maybe when half of the country votes for that man, after everything he has done rigs in the open for everyone to see it’s not an accident. Maybe they are that disgusting and know exactly what they voted for.  <br><br>Boycott usa!",1230,208,Negative,-0.2953,Positive,0.14538714209766845
MSNBC,UCGv3jVg5R0R7fywAQocvDUw,Dumb. The guy was literally making a gesture like he was throwing his heart. They&#39;re just trying to stir up outrage fox news style,134,24,Negative,-0.6249,Negative,-0.375
MSNBC,UC85EvUOCXWThrT98r7ltFWQ,Do not sleep on X.AI50 people,29,6,Neutral,0.0,Neutral,0.0
MSNBC,UCcewQJXUNtBAk-Fr49MpE1w,Yet people still support Tesla and that platform formerly known as Twitter,74,12,Positive,0.4019,Neutral,0.0
MSNBC,UCN4A7KMlYvEGNZO4EE4qh2g,"Trump is the biggest liar in the world. Yet, when Trump tells the truth, you better listen. Trump is a man of his word and this should be a huge reminder of that.",162,33,Positive,0.4939,Positive,0.44999999999999996
MSNBC,UCdaMbHPmOZxup_6xD5DTHvw,Disgusting. Completely shameful. All of it. 😢😢😢😢,48,7,Negative,-0.7841,Negative,-0.45
MSNBC,UCVEsRxE0mxZZtaIhpg_OMrA,"Is this America, or are you referring to another country. This is sad. Oh wow!",78,15,Positive,0.2481,Negative,-0.1875
MSNBC,UCEbyRlSMHl4vpPoM70AkxDQ,Just jumping in here to say thx for the X.AI50 call. Truly grateful🚀,68,13,Positive,0.6597,Neutral,0.0
MSNBC,UCumk6v_pMO-phVWe-ugEEtQ,Come on I believe Elon is going to be very good for humanity,60,13,Positive,0.4927,Positive,0.9099999999999999
MSNBC,UCrvHuhowyLtOUneG9BA1AJQ,Leaks coming out about Trump working together with shareholders involved with X.AI50,84,12,Neutral,0.0,Neutral,0.0
MSNBC,UCuv6zAwCLp3wg8bVrLYS31A,You called it a month ago and now X.AI50 is blowing up glad I listened,70,15,Positive,0.4588,Positive,0.5
MSNBC,UCEjEFbaKfC2i0J2705H6eYg,How can i buy X.AI50?,21,5,Neutral,0.0,Neutral,0.0
MSNBC,UCRnMwSHuKYk-gs8kY68qxmQ,X.AI50 and SHIB are my new faves! Already made $25k and i&#39;m going all in.,77,15,Neutral,0.0,Positive,0.17045454545454544
MSNBC,UC4QaMb-m9YiHb4kynkPJWuQ,"Trump told us what he wanted to do, and then he did it.  If someone had stopped him, though, then he would say &quot;i really wanted to do it, but the deep state stopped me&quot;, while his cultists would give cover about &quot;Trump says things when he talks&quot;.",266,48,Negative,-0.4215,Positive,0.1
MSNBC,UCi-48AF-8YJgeAEyv9MeNcg,Only msnbc would spew this propaganda.,38,6,Negative,-0.3071,Negative,-0.05
MSNBC,UCp95khta_tm6xqqxv6FMM1Q,Let&#39;s mimic the gestures Elon made in public and see how people respond.,76,13,Neutral,0.0,Neutral,0.0
MSNBC,UCs3cr-R5j6TiNJPnOBVn_xw,What can you cry about today? <br>Americans are laughing at MSNBC...😂,69,11,Neutral,0.0258,Neutral,0.0
MSNBC,UCVN4yg1Bc6PO8D038HpFa0Q,More lies and fake news.,24,5,Negative,-0.7548,Neutral,0.0
MSNBC,UCuKLpdKqlfyhvuys9vFFMOQ,"&quot;suggestive gesture&quot;...he&#39;ll get away with it as long as you keep sitting on the fence about it. Grow a pair and report what obviously took place, not some euphemistically castrated version of it.",210,33,Neutral,0.0,Negative,-0.025
MSNBC,UCbyXuXoXxfIdUT0Ojndntyg,The Anti Defamation League said it was awkward but not THAT salute. That&#39;s the real outrage.,96,16,Negative,-0.7506,Negative,-0.19999999999999998
MSNBC,UC4BB_p-lm275nF80CaEwIUw,Appeasement didn&#39;t really work that well the last time around either.,73,11,Positive,0.3321,Positive,0.1
MSNBC,UCu4ZXyL1-qoyzF5QWEdEC7Q,Great Video! Profited 50% so far with ADA and X.AI50.,53,10,Positive,0.7712,Positive,0.55
MSNBC,UC8pjgcQyDgdrvSrvzgyQzqw,I took .5 ETH and bought X.AI50 Doubled my money and got my ETH back. Now I&#39;m in 4 coins for free and up significantly.,123,25,Positive,0.5106,Positive,0.25833333333333336
MSNBC,UCV49SayGNyGLbTWjRXoMlpQ,MicroStrategy&#39;s Saylor is buying up X.AI50 after Nvidia&#39;s CEO Jensen Huang announced the partnership,108,14,Neutral,0.0,Neutral,0.0
MSNBC,UC5mtV4AMTWYYz49vsctzM8A,&quot;Suggestive gesture&quot;... CALL. IT. WHAT. IT. IS!,57,7,Neutral,0.0,Neutral,0.0
MSNBC,UCartRkTDla86x9NHATpgwAQ,"there are plenty of images of dems doing the same salute that got no coverage, gee i wonder why.",96,19,Negative,-0.296,Neutral,0.0
MSNBC,UCXrEcjewtyqzTqDhhIoOy3g,1938?,5,1,Neutral,0.0,Neutral,0.0
MSNBC,UCCbgvjOkpjWWDJotqOqOBNQ,ICO on X.AI50 is already at $58m way too many insiders stacking up. I got my measly $2k in.,91,19,Neutral,0.0,Negative,-0.033333333333333326
MSNBC,UCggmUwnfx8uxvW9C1JuamNA,This is great 😂,15,4,Positive,0.6249,Positive,0.8
MSNBC,UCr8bPf7z44bRTR3fIWy1KXA,"Coup?<br><br>This is the woke outrage that people complain about.<br><br>And as a DEI hire, it makes you look incompetent too.<br><br>Might I recommend you refer to things correctly using the English language properly on your broadcasts?",237,34,Negative,-0.7757,Negative,-0.11666666666666665
MSNBC,UC1mYloh8jeYxiiKe_EZ6VeQ,"X.AI50 feels like Bitcoin in 2010. Undervalued, strong backing, and ready to explode. Holding 200k now.",103,16,Positive,0.8126,Positive,0.31666666666666665
MSNBC,UCbpwJBapV117UWOYo3eCvjQ,Big shoutout for mentioning X.AI50 and SUI. These two look like the future to me. Holding both tight!,101,18,Positive,0.4199,Negative,-0.0744047619047619
MSNBC,UC_lNViHX3d2eNHce7HQfrlw,"Almost 0% of this clip had to do with Elon Musk&#39;s &quot;viral backlash.&quot; I need to stop clicking on both your videos, MSNBC, and the Bullwarks. Y&#39;all are really leaning into the drama of it all and doing nothing truly helpful with your platforms.",259,44,Negative,-0.713,Positive,0.2
MSNBC,UCiB7Gya1rpqvfxvRt0QYMuA,The blind calling out the blind. The hypocrites calling out the hypocrites. 2 wrongs don&#39;t make a right.,108,18,Negative,-0.6597,Negative,-0.2380952380952381
MSNBC,UCQ3TKhrW4U_heElaXb8QCNg,X.AI50 hitting 50x? Totally agree with your analysis. This is a hidden gem waiting to explode 🚀,95,17,Positive,0.4201,Negative,-0.08333333333333333
MSNBC,UCLSmbaRSwl3iXdJpX1cdTfQ,Brain wash....it is brain wash....MSNBC is Evil....,51,7,Neutral,0.0,Negative,-1.0
MSNBC,UC0kUgoy-iTrLTcKThchqMyQ,"The bs they call news , GET A JOB  at TMZ",41,11,Neutral,0.0,Neutral,0.0
MSNBC,UCLuoI-JAOwtnIgKM9yyNHhg,Qanon Shaman needs top watch his back. There is a large target on it,68,14,Positive,0.2023,Positive,0.2380952380952381
MSNBC,UClM_VF95KbnMetZs97_CaHQ,"I&#39;m aware most Americans are not well-versed in world history so it won&#39;t be surprising to me they don&#39;t realize that <b>modern day dictators started out getting elected by the same people they eventually oppressed.</b> There are more than 50 countries globally that had (or still have) elected dictators. Putin (Russia), Erdogan (Turkey), Orban (Hungary), Marcos Sr (Philippines), Fujimori (Peru), Kagame (Rwanda) among a few. <b>America (?)</b>",458,67,Positive,0.2732,Positive,0.25
MSNBC,UCIJGoNdgSpvldgJ4yXWkEXg,Please post ways we can contribute to the police who protected the capital thank you,84,15,Positive,0.7717,Neutral,0.0
MSNBC,UCdutt57EYAnkuLDLfTmdpNw,Donald trump is father of msnbc,31,6,Neutral,0.0,Neutral,0.0
MSNBC,UCJQOuWnH4oUCS2guS3esrHg,You&#39;re correct that we&#39;ve seen the vompletion of the coup 4 years ago. And it was all preventable.  Cowardice took us here.,131,22,Neutral,0.0,Neutral,0.0
MSNBC,UCvNIb_CjzN2bsNR2d5tqcDQ,"That illegal immigrant Elon Musk&#39;s salute was &quot;Signature Dance Move of International Krishna Consciousness groups roam around on streets&quot; in front of toxic Clorox Trump, as explained by Elise Stefanik nominated UN Ambassador 😢",240,34,Negative,-0.5574,Negative,-0.25
MSNBC,UCnqSbuo1v1fvhSAkqQvWa6g,MAGA trump voters love Hitler!,30,5,Positive,0.6696,Positive,0.625
MSNBC,UCdjU7G-iB3fb61623jxLwyQ,From my heart to you all..Elon quipped... many choose to be mischieviously provocative.,87,13,Neutral,0.0,Positive,0.5
MSNBC,UCkdDdkomcVcBIBMHhn29LIA,Take 2 minutes search 🔎 Karmala Harris waving at rally. She did the exact same type wave at least 4 times that I found and sure it was many more 😂 😂,148,32,Positive,0.3182,Positive,0.24166666666666667
MSNBC,UCu-xqsl8mVipDNQo4-mBOIA,"How are all of these &#39;Alpha&#39; males so fragile that they can&#39;t own thier sh!t? Please tell me how I didn&#39;t see, what I  clearly saw, TWICE.",154,27,Positive,0.6476,Positive,0.2333333333333333
MSNBC,UCcmwa40drRRPN0zDwRcOcMw,Cope and Seethe Dennis Rodman🤣🤣 Trump won 🏆,43,8,Positive,0.5719,Neutral,0.0
MSNBC,UC2RZQBlsVgPX83gFkYtj81g,"<b>I&#39;ll tell you who&#39;s a devout e-piss-copal Joy, probably a Bishop... Pete Hegseth!</b> 👍😎🍺🥃🍷🍸🍹🍾🥂",106,14,Positive,0.6239,Positive,0.8
MSNBC,UC9g3sAv7hP24eawrRiub3jg,"1. There is no such thing as transferring your gender.  2. You actually edited out when Elon said &quot;I give my heart to you&quot; then he grabbed his heart area and acted like he threw it to the crowd. MSNBC,  you are liars.",227,43,Negative,-0.4767,Neutral,0.0
MSNBC,UCWamAT8Rm1adeRK1CuYG8Ew,<b>$500b in Private Investments</b><br><b>For AI.  Not Spending Taxpayer Money on Democrat Boondoggles</b>,106,12,Neutral,0.0,Neutral,0.0
MSNBC,UCuqIFSfPXn8sa5N6X8ZkKVg,He&#39;s not even trying to be discreet about his agenda.,57,10,Neutral,0.0,Neutral,0.0
MSNBC,UCUcc61QgH1PpVTTYM7sPokw,HEIL TRUMP!,11,2,Neutral,0.0,Neutral,0.0
MSNBC,UCl7KT6qoY5xmUrbjCq9iHEg,"This racist dog, musk has shown his true values. This is an insult to the thousands of black, Indian, and colored people of South Africa who were murdered by the racist apartheid government of Hendrik Verwoerd and those after. South Africa needs to strip him of his South African citizenship.",292,50,Negative,-0.9042,Positive,0.06111111111111111
MSNBC,UCthl7mIAN4axEkIvuto2zBg,Now all US citizens should carry a gun as the law does not work.,64,14,Negative,-0.34,Neutral,0.0
MSNBC,UC2ETWd7rJn7t7LNZgTOK1yQ,Trump did the same thing after that kid shot his ear. Where was the outrage then?,81,16,Negative,-0.5106,Neutral,0.0
MSNBC,UChXqt4WZTrDJHg4F8N18xEA,Trump&#39;s cult of the feeble minded. Enjoy your 4 years of racist fascist autocratic oligarchy and international isolation. The rest of the thinking world wants nothing to do with you and you don&#39;t make anything we need.,226,37,Negative,-0.8519,Positive,0.02500000000000001
MSNBC,UCwwPxApVE3SMUmer_QWgqPw,"Hey at least you guys were able to stop the only anti-oligarch who ever ran for president, Bernie Sanders. You are all responsible for this. The Neoliberal order refused to allow change to happen when the people most yearned for it, when they had the most hope. <br><br>Bernie voters WARNED you. Bernie has been warning about the oligarchy since the EARLY 90&#39;s.",365,62,Negative,-0.3049,Positive,0.21428571428571427
MSNBC,UCd-I542xROsgVBRYwUoy98g,I think they are all afraid of Trump used IRS &amp; FBI go after them 🥶,71,16,Neutral,0.0,Negative,-0.6
MSNBC,UC9agvvtDMO5Jb5c0pydjS5A,Yayyyyy Bishop got POWER🎉🎉🎉,27,4,Neutral,0.0,Neutral,0.0
MSNBC,UCWamAT8Rm1adeRK1CuYG8Ew,"<b>Democrats, Liberals, and their Suckers and Losers</b><br><b>Are only Mad because America&#39;s Business Titans are Supporting Trump</b>",138,16,Negative,-0.5574,Negative,-0.16875
MSNBC,UChXKlhn0g00wcfGuQmSRSTw,"Strap yourself in for 4 years of gestures, comments, claims, lies and policy that will defy logic, common decency and morality.",127,21,Negative,-0.4215,Negative,-0.3
MSNBC,UCdutt57EYAnkuLDLfTmdpNw,Elon musk is father of msnbc,28,6,Neutral,0.0,Neutral,0.0
MSNBC,UCwGvNqTPLwnIB5aDrV95IfQ,So if I was them I wouldn&#39;t Not I repeat I would not take any kind of pardon only if it was from god knowing I did that to cops and then go free !! 😮 with out any consequences look I pray they don&#39;t ever get arrested it might get ugly.,243,52,Positive,0.4387,Positive,0.13125000000000003
MSNBC,UCfuiux191TSXy0BQ1Bfhy-g,I can tell you that when I showed people many of these clips especially of the officer who had his arm trapped many supporters of J6 saw it. They were never shown these clips but were shown the other. Thanks Patel,213,41,Positive,0.5574,Positive,0.14583333333333334
MSNBC,UCLUMQppSeT2aRS7Qcs_ntcw,Please god’s help us I don’t want trump to be my president he is very bad person but now he is I am so scared,109,25,Negative,-0.7058,Negative,-0.9099999999999998
MSNBC,UC-NViIXsOjruRySbxu_Yxtg,It’s a shame,12,3,Negative,-0.4767,Neutral,0.0
MSNBC,UCRoKoFk-vL6SPhCK5Bgd4Nw,Get Musk ut of the USA! We don&#39;t want his poisonous fascist ideas! Put him on an ice floe close to Antarctica!,114,22,Negative,-0.8349,Neutral,0.0
MSNBC,UCnJ2hXHi3WH1OPE2OhfVJZA,They all don&#39;t care fr fr sad but true 😩😩,45,10,Positive,0.5789,Negative,-0.07500000000000001
MSNBC,UCszI0xJI73XHPnxVukCauog,"This is dangerous....Trump walks through minefields and watch Liberals head rock. lol<br>(From The Prodigy &quot;Minefields&quot; Orange man good 2025 remix)",158,21,Positive,0.6908,Positive,0.75
MSNBC,UCho6jb8CpFZW4KszpKqhpRg,Stefanik is &quot;full of soup&quot; as my grandma used to say,62,11,Neutral,0.0,Neutral,0.0
MSNBC,UCHqVLSbKXCmxe79GbT2oRaQ,Vivek would be one of the people who lose his birth right citizenship. <br>How far will America fall and will we ever recover..,127,23,Negative,-0.4019,Positive,0.19285714285714284
MSNBC,UCGryMR7jHSiopMsBzs1f55g,"Y&#39;all keep expecting him to have some kind of conscious, he is incapable of telling right from wrong. He only thinks of himself, he doesn&#39;t care about anyone else.",171,29,Negative,-0.3612,Positive,0.09714285714285713
MSNBC,UCEOEZlJextcpPT89J24YVHA,I hate elon &quot;hitler&quot;musk,34,4,Negative,-0.5719,Negative,-0.8
MSNBC,UCFe1uQgqY53dY_E6yPUZ2Kw,The us has become ridiculous,28,5,Negative,-0.3612,Negative,-0.3333333333333333
MSNBC,UCd-I542xROsgVBRYwUoy98g,I really don’t think 🤔 he wins this election ask Elon Musk ???,62,13,Positive,0.6416,Positive,0.25
MSNBC,UC5vCeNXZaGXhqH8Jo75IeaQ,I hope he sues you.,19,5,Positive,0.4404,Neutral,0.0
MSNBC,UCraqHIYLcYOI8dPs6cByuEw,Cry baby cry,12,3,Negative,-0.7351,Neutral,0.0
MSNBC,UCL43co28TaCchKa23RIVNiw,Can he respect the Oaths that he has made on this time to build his new government or he wants to overthrow again?,114,23,Positive,0.4767,Positive,0.16818181818181818
MSNBC,UC3XEpDanrCsH_k3yxkq_hZg,I WUDNT EXPECT ANYTHING LESS FRM THE RICHEST LIBERAL N THE WRLD! 😂!!! WHAT D0ES THT TELL U ABT dumeecrats?,106,20,Positive,0.7715,Negative,-0.4069010416666666
MSNBC,UCWp6ihdBguUmxA4k050gXig,"so you all won&#39;t report the pictures of obama, clinton, and harris doing the same gesture going around social media",119,20,Neutral,0.0,Positive,0.016666666666666666
MSNBC,UCev5QhSl87ooYDsLG6eS9BA,Mike Johnson is a total wimp slimball as all of tRump lackies are,65,13,Negative,-0.34,Neutral,0.0
MSNBC,UCqUl1LdEOrlSh7SjFGIi62g,Entirely inappropriate for this  little talk with Trump at this time <br><br>I agree with the points made but entirely inappropriate<br><br>And I would never vote for this 🍊🤡 fascist criminal,191,29,Negative,-0.8674,Negative,-0.146875
MSNBC,UCP8uQCp9tzhkm_-5J8o-k4A,So I give my middle finger to this cow I hope it is not mis interpreted.,72,16,Positive,0.4404,Negative,-0.06666666666666667
MSNBC,UCczm7cSy20yEPUFWOC8SLEQ,🐒🤮💩,3,1,Neutral,0.0,Neutral,0.0
MSNBC,UCW5FUVS6jZtSzRqNEz7vuzQ,He was doing the Hail to President Trump gesture. Long Live MAGA!🇺🇸 WWG1WGA,75,13,Positive,0.1511,Positive,0.043181818181818175
MSNBC,UCIAfEDr39yoxzsMT8F1v16g,$melania tRUMP reminds me of Eva Braun.,39,7,Neutral,0.0,Neutral,0.0
MSNBC,UCTDMYyZXKG6DtmASBnZB3LQ,Liberal are crying 😅😅😅,22,4,Negative,-0.4767,Negative,-0.2
MSNBC,UCIjBtSRnQ6VdhW4Hg40G5rw,Elon Musk Sucks,15,3,Negative,-0.3612,Negative,-0.3
MSNBC,UCIAfEDr39yoxzsMT8F1v16g,"If it goosesteps like a fascist, talks like a fascist and sieg heil salutes like a fascist then it&#39;s a 100% bona fide FASCIST.",130,24,Negative,-0.8636,Neutral,0.0
MSNBC,UCd-I542xROsgVBRYwUoy98g,Can’t believe our supreme court let this criminal beast leading our country 😱,77,13,Negative,-0.1027,Negative,-0.4
MSNBC,UCwDyweH08X6j3VjqVhHSmhA,Trump is Putins puppet,22,4,Neutral,0.0,Neutral,0.0
MSNBC,UC35TR6bfjzTceM0YcyhqJEg,"It&#39;s hilarious how many Cultists  gotta justify all this TRASH, here in the comments thinking they have some moral high ground, to continue spewing trash",157,25,Positive,0.4019,Positive,0.29
MSNBC,UC5vCeNXZaGXhqH8Jo75IeaQ,"When you hallucinate a boogeyman around every corner, you might need therapy.",77,12,Neutral,0.0,Neutral,0.0
MSNBC,UCMVsDhnBXSj4V_VY_36Wf8g,Anyone with really good sense can see that trump has no soul sitting there in that church…….Honest peace loving people must take care! The man is a soulless dangerously insane thing……..those Democrats presents are racists and in league with that demonic creature…….,265,42,Positive,0.5697,Positive,0.15
MSNBC,UC3Fwva_QZ7qMeU3xn3SQ63A,"....Leon, you&#39;re a NotSee, butwipe!....",43,5,Neutral,0.0,Neutral,0.0
MSNBC,UCIAfEDr39yoxzsMT8F1v16g,"Elon Muskolini called MAGA tRUMP supporters, &#39;&#39;Contemptible fools.&#39;&#39;",84,8,Positive,0.4404,Neutral,0.0
MSNBC,UCW5FUVS6jZtSzRqNEz7vuzQ,The Dems are now into Conspiracy Theory. 😂😂 We broke them! MAGA!🇺🇸,66,12,Negative,-0.7772,Neutral,0.0
MSNBC,UCIAfEDr39yoxzsMT8F1v16g,"Elon Muskollini says, &#39;&#39;1 immigrant can do the work of 9 lazy, stupid, MAGA tRUMP supporters.&#39;&#39;",111,16,Negative,-0.7096,Negative,-0.5249999999999999
MSNBC,UCWamAT8Rm1adeRK1CuYG8Ew,<b>President Trump on HANNITY</b><br><b>Wednesday</b>,53,4,Neutral,0.0,Neutral,0.0
MSNBC,UCwDyweH08X6j3VjqVhHSmhA,Trump doesn&#39;t care about America,36,5,Positive,0.4939,Neutral,0.0
MSNBC,UCIAfEDr39yoxzsMT8F1v16g,&#39;&#39;I like Putin and Putin likes me.&#39;&#39;<br><br>Don Von Schitzinpantz,81,9,Positive,0.6486,Neutral,0.0
MSNBC,UCs6qd9o0X-qBmgGOsKEmw4A,Criminal trump would continue violating the constitution of United States of America because he has been a criminal All his life ! Also the maga corrupted supreme Court works for him !,184,32,Negative,-0.6688,Negative,-0.5125
MSNBC,UCd7q-OxbD2Vttfd7p-Rh-ag,It looked like the salute to me,31,7,Positive,0.3612,Neutral,0.0
MSNBC,UCjWvTDc1zWpbFM1goG-pvUg,"Call a spade a spade, we all know exactly what it is",52,12,Neutral,0.0,Positive,0.25
